-0.7,-0.7,45.0
-0.7,-0.7,45.0
-0.6958382725560642,-0.6909071443054234,44.796262787133585
-0.6943382725560643,-0.6876298312844231,44.72187320973498
-0.6928862655119478,-0.6844405364296288,44.64866830031148
-0.691455512184978,-0.6812644651228754,44.574645034603535
-0.6900328062858647,-0.678089824534391,44.49985107113499
-0.6886306378190895,-0.6749278497650154,44.424237755244725
-0.6872362539627244,-0.6717673959660723,44.34785899700735
-0.685862095296041,-0.6686199187178973,44.27068017099562
-0.6844954689912202,-0.6654740572963947,44.19274141115663
-0.6831487605647817,-0.6623414754174565,44.11402211017564
-0.681821872867019,-0.6592052675005935,44.033790475273484
-0.6805146891120321,-0.6560480149747643,43.95127956965354
-0.6792272018411848,-0.6528515590134122,43.865670999142154
-0.677959523453639,-0.6495964181911944,43.776067372877876
-0.6767119025077541,-0.6462610812416347,43.68145793058034
-0.6754709992359248,-0.6428260408057184,43.58147586802711
-0.6742501990831434,-0.6393020420011352,43.475957358395796
-0.6730501113235287,-0.6356616944791094,43.363569460545285
-0.6718563017089538,-0.6318769827603943,43.24356049936213
-0.6669389720412241,-0.61544598241388,42.70057591013694
-0.6623270369377481,-0.5990483227669351,42.12808219464959
-0.6580173916917316,-0.5828299002427051,41.53247806737607
-0.654029592343148,-0.5667722647652927,40.91171253075246
-0.6503865330016706,-0.5508752615107428,40.264489911427944
-0.6471094462492534,-0.535138996388698,39.58966952710941
-0.6442179606124995,-0.5195636399989929,38.886276200178976
-0.6417302309271498,-0.5041494145212011,38.153516969462665
-0.6396020975010128,-0.4889049751872524,37.393907820548
-0.6378502035356713,-0.47381900214212136,36.606346763414955
-0.6364918719879208,-0.4588915687361196,35.7904741134763
-0.6354843814600344,-0.4441268206090887,34.94889904124794
-0.6348449586922602,-0.4295179669733305,34.081159316147094
-0.6345906123941466,-0.41506511015766345,146.81260419493108
-0.6347376887888821,-0.40076847354220424,147.73200203941812
-0.6352455007464946,-0.3866261878157,148.6742678367042
-0.6361313364895903,-0.3726374954411573,149.63878071227592
-0.6374121567058264,-0.358802621120103,150.62461318430877
-0.6390500867311875,-0.34511520263280693,151.62899927934112
-0.6410628944886783,-0.3315790637986705,152.65049031552638
-0.6434687375117468,-0.31819451705649643,153.68765981277542
-0.6462860920287773,-0.30496192242202486,154.7388606500345
-0.6495340381698711,-0.2918817326832982,155.80223385986568
-0.6531808535207625,-0.27893981623710007,156.87517404819903
-0.657044194338896,-0.2666090858996768,157.91414195580336
-0.6608502196670104,-0.25565112868136086,158.85094566444124
-0.6645974975026014,-0.24589320966611458,159.69612265137027
-0.6682527320608618,-0.23716759629254267,160.45986813062785
-0.6718275460972298,-0.22925712843594576,161.15810006942783
-0.6753598379719011,-0.2220170296668863,161.80229587279135
-0.6788230791553695,-0.21538214734517774,162.39641243527953
-0.6822233043025011,-0.20924543121607614,162.9486442737582
-0.6855883824098111,-0.20353647484577247,163.46497598707475
-0.6889178587731053,-0.19823764635977373,163.94670949236615
-0.6921914778634723,-0.19331756554992155,164.3958356684101
-0.695431225168978,-0.18873055644652892,164.81641475851447
-0.6986367658671463,-0.1844653108013848,165.20939003054187
-0.7017917917740094,-0.1804972926819395,165.57642824988602
-0.7048991906458371,-0.17678358932793514,165.92101643313083
-0.707961539447872,-0.17328838296847998,166.2460831496126
-0.7109942150648632,-0.169993597312997,166.55342467093163
-0.7139969245119887,-0.1668986053369578,166.8432003907249
-0.7169576508954847,-0.1639899545732917,167.1163468171269
-0.7198781530514563,-0.16124313738302568,167.37488833282214
-0.7227600693441387,-0.15863687405511548,167.62058741325484
-0.7256048210852167,-0.1561525751169916,167.85498496740843
-0.7284231406388247,-0.15378507295909966,168.07874531764944
-0.7312058491918364,-0.15152698329905664,168.2923715753476
-0.7339539710554125,-0.14936369264262572,168.4970713111934
-0.7366685016899376,-0.14728199640026104,168.6939342811364
-0.7393583483424057,-0.14528066748475113,168.88326134354995
-0.7420157482664335,-0.14335419324209228,169.06542082750585
-0.7446488663983089,-0.14150207040310753,169.24063783897304
-0.7472505297862236,-0.13971884688668662,169.4092817792605
-0.7498283076002799,-0.13800456882597573,169.57151890974245
-0.7523755725995502,-0.1363538449735967,169.7277183738672
-0.754892976590228,-0.13475710554914744,169.87865386884437
-0.7573811669865577,-0.13320546734314265,170.02504026263063
-0.7598407213909834,-0.1316906672887055,170.16753835075818
-0.762272154271375,-0.1302049660083072,170.30676273760213
-0.7646759231400423,-0.12874106543062752,170.44328858282427
-0.7670582107992223,-0.12730155504718857,170.57703526666472
-0.7694191453182487,-0.1258924075434953,170.70760111219965
-0.7717532503250376,-0.12450995425938288,170.8352200143817
-0.7740608963448783,-0.12314736764001463,170.96042219497954
-0.776347843791604,-0.12180726419163214,171.08311311611476
-0.778608954295593,-0.12048624695157295,171.2035061511017
-0.7808445438764761,-0.1191780014881346,171.32208453578022
-0.783054940844909,-0.11787645701951126,171.43930943207414
-0.7852404338943282,-0.11657576816314169,171.5556210075927
-0.7874064788826343,-0.1152789217254202,171.6708799572222
-0.7895481299900445,-0.11398324404671399,171.7852404856823
-0.7916707663171263,-0.11269163726177342,171.89856693389515
-0.7937746010347494,-0.11140993151761278,172.01046299842653
-0.7958597586724134,-0.1101438075197302,172.1205451313755
